id,Status_C,Status_CL,Status_D
9548,1.0,0.0,0.0
9549,1.0,0.0,0.0
9550,1.0,0.0,0.0
9551,0.999994,2e-06,4e-06
9552,0.999994,2e-06,4e-06
9553,0.0,0.0,1.0
9554,0.001033,2e-05,0.998947
9555,0.0,0.0,1.0
9556,0.999994,2e-06,4e-06
9557,1.0,0.0,0.0
9558,0.999995,1e-06,4e-06
9559,1.0,0.0,0.0
9560,1.0,0.0,0.0
9561,0.0,0.0,1.0
9562,1.0,0.0,0.0
9563,1.0,0.0,0.0
9564,1.0,0.0,0.0
9565,0.000343,3.4e-05,0.999622
9566,1.0,0.0,0.0
9567,1.0,0.0,0.0
9568,0.999971,9e-06,2e-05
9569,0.999994,2e-06,4e-06
9570,0.000255,3e-05,0.999715
9571,0.999994,2e-06,4e-06
9572,1.0,0.0,0.0
9573,0.000343,3.4e-05,0.999622
9574,1.0,0.0,0.0
9575,1.0,0.0,0.0
9576,1.0,0.0,0.0
9577,0.0,0.0,0.999999
9578,0.999971,9e-06,2e-05
9579,1.0,0.0,0.0
9580,1.0,0.0,0.0
9581,0.001033,2e-05,0.998947
9582,0.999994,2e-06,4e-06
9583,0.999971,9e-06,2e-05
9584,0.000197,1.3e-05,0.999791
9585,0.000316,2.1e-05,0.999664
9586,1.0,0.0,0.0
9587,0.999995,1e-06,4e-06
9588,0.001033,2e-05,0.998947
9589,0.000255,3e-05,0.999715
9590,1.0,0.0,0.0
9591,0.000343,3.4e-05,0.999622
9592,0.999994,2e-06,4e-06
9593,0.999695,2.7e-05,0.000278
9594,1.0,0.0,0.0
9595,1.0,0.0,0.0
9596,0.999994,2e-06,4e-06
9597,1.0,0.0,0.0
9598,1.0,0.0,0.0
9599,0.999971,9e-06,2e-05
9600,0.001033,2e-05,0.998947
9601,1.0,0.0,0.0
9602,0.999971,9e-06,2e-05
9603,0.000255,3e-05,0.999715
9604,0.0,0.0,1.0
9605,0.999922,1.4e-05,6.4e-05
9606,0.999971,9e-06,2e-05
9607,0.000255,3e-05,0.999715
9608,0.999994,2e-06,4e-06
9609,0.999971,9e-06,2e-05
9610,0.999971,9e-06,2e-05
9611,1.0,0.0,0.0
9612,0.000255,3e-05,0.999715
9613,0.000278,8.1e-05,0.99964
9614,0.0,0.0,1.0
9615,0.000343,3.4e-05,0.999622
9616,0.000255,3e-05,0.999715
9617,1.0,0.0,0.0
9618,0.000255,3e-05,0.999715
9619,0.000257,2.3e-05,0.99972
9620,1.0,0.0,0.0
9621,0.000255,3e-05,0.999715
9622,0.000343,3.4e-05,0.999622
9623,1.0,0.0,0.0
9624,1.0,0.0,0.0
9625,0.000255,3e-05,0.999715
9626,1.0,0.0,0.0
9627,0.999994,2e-06,4e-06
9628,0.999994,2e-06,4e-06
9629,3.5e-05,1.8e-05,0.999947
9630,1.0,0.0,0.0
9631,0.999994,2e-06,4e-06
9632,1.0,0.0,0.0
9633,1.0,0.0,0.0
9634,1.0,0.0,0.0
9635,0.999994,2e-06,4e-06
9636,0.000255,3e-05,0.999715
9637,0.0,0.0,1.0
9638,1.0,0.0,0.0
9639,0.999971,9e-06,2e-05
9640,1.0,0.0,0.0
9641,0.999994,2e-06,4e-06
9642,0.0,0.0,0.999999
9643,1.0,0.0,0.0
9644,0.999971,9e-06,2e-05
9645,1.0,0.0,0.0
9646,1.0,0.0,0.0
9647,1.0,0.0,0.0
9648,0.000343,3.4e-05,0.999622
9649,1.0,0.0,0.0
9650,1.0,0.0,0.0
9651,0.999922,1.4e-05,6.4e-05
9652,0.999994,2e-06,4e-06
9653,0.999995,1e-06,4e-06
9654,0.000343,3.4e-05,0.999622
9655,1.0,0.0,0.0
9656,0.999994,2e-06,4e-06
9657,0.999995,1e-06,4e-06
9658,1.0,0.0,0.0
9659,0.000343,3.4e-05,0.999622
9660,0.999994,2e-06,4e-06
9661,1.0,0.0,0.0
9662,0.000343,3.4e-05,0.999622
9663,0.000343,3.4e-05,0.999622
9664,0.0,0.0,1.0
9665,0.000197,1.3e-05,0.999791
9666,0.999994,2e-06,4e-06
9667,0.999971,9e-06,2e-05
9668,0.000197,1.3e-05,0.999791
9669,1.0,0.0,0.0
9670,0.999971,9e-06,2e-05
9671,1.0,0.0,0.0
9672,0.000343,3.4e-05,0.999622
9673,1.0,0.0,0.0
9674,1.0,0.0,0.0
9675,0.999971,9e-06,2e-05
9676,1.0,0.0,0.0
9677,0.999994,2e-06,4e-06
9678,1.0,0.0,0.0
9679,0.0,0.0,1.0
9680,1.0,0.0,0.0
9681,0.999971,9e-06,2e-05
9682,1.0,0.0,0.0
9683,0.0,0.0,1.0
9684,0.999971,9e-06,2e-05
9685,0.000255,3e-05,0.999715
9686,0.000343,3.4e-05,0.999622
9687,0.999971,9e-06,2e-05
9688,0.000197,1.3e-05,0.999791
9689,1.0,0.0,0.0
9690,1.0,0.0,0.0
9691,1.0,0.0,0.0
9692,1.0,0.0,0.0
9693,1.0,0.0,0.0
9694,1.0,0.0,0.0
9695,1.0,0.0,0.0
9696,1.0,0.0,0.0
9697,1.0,0.0,0.0
9698,1.0,0.0,0.0
9699,0.000255,3e-05,0.999715
9700,0.999994,2e-06,4e-06
9701,0.000278,8.1e-05,0.99964
9702,1.0,0.0,0.0
9703,1.0,0.0,0.0
9704,0.999995,1e-06,4e-06
9705,0.999971,9e-06,2e-05
9706,0.999994,2e-06,4e-06
9707,0.0,0.0,1.0
9708,0.0,0.0,1.0
9709,0.999994,2e-06,4e-06
9710,1.0,0.0,0.0
9711,1.0,0.0,0.0
9712,1.0,0.0,0.0
9713,1.0,0.0,0.0
9714,1.0,0.0,0.0
9715,0.999922,1.4e-05,6.4e-05
9716,1.0,0.0,0.0
9717,0.999994,2e-06,4e-06
9718,1.0,0.0,0.0
9719,1.0,0.0,0.0
9720,0.000336,0.000102,0.999562
9721,0.000343,3.4e-05,0.999622
9722,0.999994,2e-06,4e-06
9723,0.000255,3e-05,0.999715
9724,1.0,0.0,0.0
9725,0.999971,9e-06,2e-05
9726,1.0,0.0,0.0
9727,0.999994,2e-06,4e-06
9728,0.999922,1.4e-05,6.4e-05
9729,1.0,0.0,0.0
9730,1.0,0.0,0.0
9731,0.000343,3.4e-05,0.999622
9732,0.999922,1.4e-05,6.4e-05
9733,0.999971,9e-06,2e-05
9734,1.0,0.0,0.0
9735,0.999994,2e-06,4e-06
9736,1.0,0.0,0.0
9737,1.0,0.0,0.0
9738,0.999994,2e-06,4e-06
9739,0.999971,9e-06,2e-05
9740,0.000343,3.4e-05,0.999622
9741,0.999995,1e-06,4e-06
9742,0.000343,3.4e-05,0.999622
9743,0.001033,2e-05,0.998947
9744,0.999994,2e-06,4e-06
9745,0.999695,2.7e-05,0.000278
9746,1.0,0.0,0.0
9747,1.0,0.0,0.0
9748,0.999971,9e-06,2e-05
9749,1.0,0.0,0.0
9750,1.0,0.0,0.0
9751,0.999995,1e-06,4e-06
9752,0.999922,1.4e-05,6.4e-05
9753,0.000255,3e-05,0.999715
9754,1.0,0.0,0.0
9755,1.0,0.0,0.0
9756,0.999971,9e-06,2e-05
9757,1.0,0.0,0.0
9758,0.000343,3.4e-05,0.999622
9759,0.999971,9e-06,2e-05
9760,1.0,0.0,0.0
9761,0.0,0.0,1.0
9762,0.999971,9e-06,2e-05
9763,0.999971,9e-06,2e-05
9764,1.0,0.0,0.0
9765,1.0,0.0,0.0
9766,0.999994,2e-06,4e-06
9767,1.0,0.0,0.0
9768,0.999994,2e-06,4e-06
9769,0.999971,9e-06,2e-05
9770,1.0,0.0,0.0
9771,1.0,0.0,0.0
9772,0.0,0.0,0.999999
9773,1.0,0.0,0.0
9774,0.999995,1e-06,4e-06
9775,0.000343,3.4e-05,0.999622
9776,1.0,0.0,0.0
9777,0.999971,9e-06,2e-05
9778,0.999994,2e-06,4e-06
9779,1.0,0.0,0.0
9780,1.0,0.0,0.0
9781,1.0,0.0,0.0
9782,0.999994,2e-06,4e-06
9783,0.999994,2e-06,4e-06
9784,1.0,0.0,0.0
9785,1.0,0.0,0.0
9786,1.0,0.0,0.0
9787,0.0,0.0,1.0
9788,1.0,0.0,0.0
9789,1.0,0.0,0.0
9790,1.0,0.0,0.0
9791,0.0,0.0,1.0
9792,1.0,0.0,0.0
9793,0.0,0.0,1.0
9794,0.000255,3e-05,0.999715
9795,0.999971,9e-06,2e-05
9796,0.999994,2e-06,4e-06
9797,1.0,0.0,0.0
9798,0.999994,2e-06,4e-06
9799,1e-06,0.0,0.999999
9800,0.999994,2e-06,4e-06
9801,0.999994,2e-06,4e-06
9802,1.0,0.0,0.0
9803,1.0,0.0,0.0
9804,0.999971,9e-06,2e-05
9805,1.0,0.0,0.0
9806,0.999994,2e-06,4e-06
9807,1e-06,0.0,0.999999
9808,1.0,0.0,0.0
9809,0.000255,3e-05,0.999715
9810,0.000343,3.4e-05,0.999622
9811,0.999977,5e-06,1.8e-05
9812,0.999971,9e-06,2e-05
9813,0.999971,9e-06,2e-05
9814,1.0,0.0,0.0
9815,0.000343,3.4e-05,0.999622
9816,0.0,0.0,1.0
9817,1.0,0.0,0.0
9818,1.0,0.0,0.0
9819,1.0,0.0,0.0
9820,1.0,0.0,0.0
9821,0.999994,2e-06,4e-06
9822,1.0,0.0,0.0
9823,0.999971,9e-06,2e-05
9824,0.999995,1e-06,4e-06
9825,1e-06,0.0,0.999999
9826,0.999971,9e-06,2e-05
9827,0.0,0.0,1.0
9828,0.999994,2e-06,4e-06
9829,0.000255,3e-05,0.999715
9830,0.999971,9e-06,2e-05
9831,1.0,0.0,0.0
9832,0.999922,1.4e-05,6.4e-05
9833,1.0,0.0,0.0
9834,0.999994,2e-06,4e-06
9835,0.999961,5e-06,3.5e-05
9836,1.0,0.0,0.0
9837,0.0,0.0,1.0
9838,1.0,0.0,0.0
9839,0.000255,3e-05,0.999715
9840,1.0,0.0,0.0
9841,0.0,0.0,1.0
9842,1.0,0.0,0.0
9843,1.0,0.0,0.0
9844,1.0,0.0,0.0
9845,0.000255,3e-05,0.999715
9846,0.000255,3e-05,0.999715
9847,1.0,0.0,0.0
9848,0.999994,2e-06,4e-06
9849,1e-06,0.0,0.999999
9850,0.000343,3.4e-05,0.999622
9851,1.0,0.0,0.0
9852,1.0,0.0,0.0
9853,1.0,0.0,0.0
9854,0.000343,3.4e-05,0.999622
9855,0.000255,3e-05,0.999715
9856,0.999922,1.4e-05,6.4e-05
9857,0.999985,1e-06,1.4e-05
9858,0.999971,9e-06,2e-05
9859,0.999971,9e-06,2e-05
9860,1.0,0.0,0.0
9861,0.999994,2e-06,4e-06
9862,0.999985,1e-06,1.4e-05
9863,0.000343,3.4e-05,0.999622
9864,0.999971,9e-06,2e-05
9865,0.999994,2e-06,4e-06
9866,0.999971,9e-06,2e-05
9867,1.0,0.0,0.0
9868,1.0,0.0,0.0
9869,1.0,0.0,0.0
9870,1.0,0.0,0.0
9871,0.999985,1e-06,1.4e-05
9872,0.000336,0.000102,0.999562
9873,1.0,0.0,0.0
9874,1.0,0.0,0.0
9875,1.0,0.0,0.0
9876,0.999971,9e-06,2e-05
9877,0.000255,3e-05,0.999715
9878,0.000255,3e-05,0.999715
9879,1.0,0.0,0.0
9880,1.0,0.0,0.0
9881,2.3e-05,1.3e-05,0.999964
9882,0.999971,9e-06,2e-05
9883,0.999971,9e-06,2e-05
9884,0.999971,9e-06,2e-05
9885,1.0,0.0,0.0
9886,1.0,0.0,0.0
9887,1.0,0.0,0.0
9888,0.999994,2e-06,4e-06
9889,0.999994,2e-06,4e-06
9890,0.999994,2e-06,4e-06
9891,0.000343,3.4e-05,0.999622
9892,0.999961,5e-06,3.5e-05
9893,0.000255,3e-05,0.999715
9894,1.0,0.0,0.0
9895,1.0,0.0,0.0
9896,1.0,0.0,0.0
9897,1.0,0.0,0.0
9898,1.0,0.0,0.0
9899,0.000343,3.4e-05,0.999622
9900,1.0,0.0,0.0
9901,1.0,0.0,0.0
9902,1.0,0.0,0.0
9903,0.999994,2e-06,4e-06
9904,0.000343,3.4e-05,0.999622
9905,0.999994,2e-06,4e-06
9906,0.999994,2e-06,4e-06
9907,0.0,0.0,1.0
9908,0.999994,2e-06,4e-06
9909,1.0,0.0,0.0
9910,1.0,0.0,0.0
9911,0.000343,3.4e-05,0.999622
9912,0.000255,3e-05,0.999715
9913,1.0,0.0,0.0
9914,0.999994,2e-06,4e-06
9915,0.0,0.0,1.0
9916,0.999971,9e-06,2e-05
9917,0.999985,1e-06,1.4e-05
9918,0.000255,3e-05,0.999715
9919,0.999971,9e-06,2e-05
9920,0.999994,2e-06,4e-06
9921,0.999985,1e-06,1.4e-05
9922,0.999985,1e-06,1.4e-05
9923,0.001033,2e-05,0.998947
9924,1.0,0.0,0.0
9925,1.0,0.0,0.0
9926,1.0,0.0,0.0
9927,0.999994,2e-06,4e-06
9928,0.999971,9e-06,2e-05
9929,0.999985,1e-06,1.4e-05
9930,0.000255,3e-05,0.999715
9931,1.0,0.0,0.0
9932,1.0,0.0,0.0
9933,0.000935,0.000123,0.998942
9934,0.000343,3.4e-05,0.999622
9935,0.000316,2.1e-05,0.999664
9936,1.0,0.0,0.0
9937,0.0,0.0,1.0
9938,0.001033,2e-05,0.998947
9939,0.999994,2e-06,4e-06
9940,0.999977,5e-06,1.8e-05
9941,0.000255,3e-05,0.999715
9942,1.0,0.0,0.0
9943,0.999994,2e-06,4e-06
9944,1.0,0.0,0.0
9945,0.000343,3.4e-05,0.999622
9946,0.999977,5e-06,1.8e-05
9947,1.0,0.0,0.0
9948,1e-06,0.0,0.999999
9949,0.999922,1.4e-05,6.4e-05
9950,0.000343,3.4e-05,0.999622
9951,1.0,0.0,0.0
9952,0.999994,2e-06,4e-06
9953,0.000197,1.3e-05,0.999791
9954,1.0,0.0,0.0
9955,0.001033,2e-05,0.998947
9956,0.999985,1e-06,1.4e-05
9957,1.0,0.0,0.0
9958,0.999971,9e-06,2e-05
9959,0.999971,9e-06,2e-05
9960,0.999994,2e-06,4e-06
9961,1.0,0.0,0.0
9962,1.0,0.0,0.0
9963,0.999971,9e-06,2e-05
9964,1.0,0.0,0.0
9965,1.0,0.0,0.0
9966,0.999994,2e-06,4e-06
9967,1e-06,0.0,0.999999
9968,0.999994,2e-06,4e-06
9969,0.001033,2e-05,0.998947
9970,0.001033,2e-05,0.998947
9971,1.0,0.0,0.0
9972,0.000255,3e-05,0.999715
9973,1.0,0.0,0.0
9974,0.999994,2e-06,4e-06
9975,1.0,0.0,0.0
9976,1.0,0.0,0.0
9977,1.0,0.0,0.0
9978,1.0,0.0,0.0
9979,0.0,0.0,0.999999
9980,1.0,0.0,0.0
9981,1.0,0.0,0.0
9982,1.0,0.0,0.0
9983,0.000255,3e-05,0.999715
9984,0.000343,3.4e-05,0.999622
9985,1.0,0.0,0.0
9986,0.999994,2e-06,4e-06
9987,2e-06,0.0,0.999998
9988,0.999994,2e-06,4e-06
9989,0.0,0.0,1.0
9990,0.001033,2e-05,0.998947
9991,0.000255,3e-05,0.999715
9992,0.999995,1e-06,4e-06
9993,0.000458,0.000106,0.999435
9994,0.000343,3.4e-05,0.999622
9995,1.0,0.0,0.0
9996,1.0,0.0,0.0
9997,1.0,0.0,0.0
9998,1.0,0.0,0.0
9999,1.0,0.0,0.0
10000,1.0,0.0,0.0
10001,0.999985,1e-06,1.4e-05
10002,0.999994,2e-06,4e-06
10003,1.0,0.0,0.0
10004,0.000255,3e-05,0.999715
10005,0.999985,1e-06,1.4e-05
10006,1.0,0.0,0.0
10007,0.999977,5e-06,1.8e-05
10008,1.0,0.0,0.0
10009,0.000343,3.4e-05,0.999622
10010,1.0,0.0,0.0
10011,1.0,0.0,0.0
10012,1.0,0.0,0.0
10013,1.0,0.0,0.0
10014,0.001033,2e-05,0.998947
10015,0.999985,1e-06,1.4e-05
10016,0.999971,9e-06,2e-05
10017,0.000255,3e-05,0.999715
10018,0.999994,2e-06,4e-06
10019,0.999994,2e-06,4e-06
10020,1.0,0.0,0.0
10021,0.999971,9e-06,2e-05
10022,0.999971,9e-06,2e-05
10023,1e-06,0.0,0.999999
10024,0.000255,3e-05,0.999715
10025,0.000255,3e-05,0.999715
10026,1.0,0.0,0.0
10027,0.000336,0.000102,0.999562
10028,0.999971,9e-06,2e-05
10029,1.0,0.0,0.0
10030,0.000197,1.3e-05,0.999791
10031,1.0,0.0,0.0
10032,0.000535,0.000105,0.99936
10033,0.000343,3.4e-05,0.999622
10034,1.0,0.0,0.0
10035,1.0,0.0,0.0
10036,0.999995,1e-06,4e-06
10037,1.0,0.0,0.0
10038,0.999971,9e-06,2e-05
10039,1.0,0.0,0.0
10040,0.0,0.0,1.0
10041,0.0,0.0,1.0
10042,0.999977,5e-06,1.8e-05
10043,0.0,0.0,1.0
10044,0.999971,9e-06,2e-05
10045,1.0,0.0,0.0
10046,1e-06,0.0,0.999999
10047,0.000255,3e-05,0.999715
10048,0.999994,2e-06,4e-06
10049,1.0,0.0,0.0
10050,1.0,0.0,0.0
10051,1.0,0.0,0.0
10052,0.999971,9e-06,2e-05
10053,1.0,0.0,0.0
10054,0.999994,2e-06,4e-06
10055,0.999994,2e-06,4e-06
10056,1.0,0.0,0.0
10057,0.999994,2e-06,4e-06
10058,0.999994,2e-06,4e-06
10059,1.0,0.0,0.0
10060,0.000255,3e-05,0.999715
10061,0.999971,9e-06,2e-05
10062,1.0,0.0,0.0
10063,1.0,0.0,0.0
10064,0.0,0.0,1.0
10065,1.0,0.0,0.0
10066,0.000278,8.1e-05,0.99964
10067,1.0,0.0,0.0
10068,0.000343,3.4e-05,0.999622
10069,1.0,0.0,0.0
10070,0.999971,9e-06,2e-05
10071,0.999994,2e-06,4e-06
10072,0.000343,3.4e-05,0.999622
10073,0.999971,9e-06,2e-05
10074,0.999994,2e-06,4e-06
10075,1.0,0.0,0.0
10076,0.999971,9e-06,2e-05
10077,0.999994,2e-06,4e-06
10078,0.999994,2e-06,4e-06
10079,0.999994,2e-06,4e-06
10080,1.0,0.0,0.0
10081,1.0,0.0,0.0
10082,0.000255,3e-05,0.999715
10083,0.000535,0.000105,0.99936
10084,1.0,0.0,0.0
10085,0.000336,0.000102,0.999562
10086,0.000343,3.4e-05,0.999622
10087,0.999994,2e-06,4e-06
10088,1.0,0.0,0.0
10089,0.000343,3.4e-05,0.999622
10090,0.999985,1e-06,1.4e-05
10091,1.0,0.0,0.0
10092,0.999971,9e-06,2e-05
10093,1.0,0.0,0.0
10094,1.0,0.0,0.0
10095,1.0,0.0,0.0
10096,0.999994,2e-06,4e-06
10097,1e-06,0.0,0.999999
10098,0.999985,1e-06,1.4e-05
10099,0.000535,0.000105,0.99936
10100,0.999971,9e-06,2e-05
10101,0.0,0.0,1.0
10102,1.0,0.0,0.0
10103,0.000336,0.000102,0.999562
10104,0.000343,3.4e-05,0.999622
10105,0.999971,9e-06,2e-05
10106,1.0,0.0,0.0
10107,0.999922,1.4e-05,6.4e-05
10108,0.999994,2e-06,4e-06
10109,1.0,0.0,0.0
10110,0.999971,9e-06,2e-05
10111,0.000255,3e-05,0.999715
10112,0.999971,9e-06,2e-05
10113,1.0,0.0,0.0
10114,0.999971,9e-06,2e-05
10115,0.999971,9e-06,2e-05
10116,0.999971,9e-06,2e-05
10117,1.0,0.0,0.0
10118,0.999971,9e-06,2e-05
10119,1.0,0.0,0.0
10120,1.0,0.0,0.0
10121,0.000197,1.3e-05,0.999791
10122,1.0,0.0,0.0
10123,0.000255,3e-05,0.999715
10124,1.0,0.0,0.0
10125,0.999994,2e-06,4e-06
10126,1.0,0.0,0.0
10127,1.0,0.0,0.0
10128,1.0,0.0,0.0
10129,0.999971,9e-06,2e-05
10130,0.000343,3.4e-05,0.999622
10131,1.0,0.0,0.0
10132,1.0,0.0,0.0
10133,0.999994,2e-06,4e-06
10134,1.0,0.0,0.0
10135,1.0,0.0,0.0
10136,0.999994,2e-06,4e-06
10137,0.999994,2e-06,4e-06
10138,0.000343,3.4e-05,0.999622
10139,0.000255,3e-05,0.999715
10140,0.999994,2e-06,4e-06
10141,0.000255,3e-05,0.999715
10142,0.000278,8.1e-05,0.99964
10143,1.0,0.0,0.0
10144,3.5e-05,1.8e-05,0.999947
10145,0.0,0.0,1.0
10146,0.999922,1.4e-05,6.4e-05
10147,0.999977,5e-06,1.8e-05
10148,1.0,0.0,0.0
10149,1.0,0.0,0.0
10150,1.0,0.0,0.0
10151,1.0,0.0,0.0
10152,0.000197,1.3e-05,0.999791
10153,1.0,0.0,0.0
10154,1.0,0.0,0.0
10155,1.0,0.0,0.0
10156,1e-06,0.0,0.999999
10157,1.0,0.0,0.0
10158,0.999971,9e-06,2e-05
10159,1.0,0.0,0.0
10160,1.0,0.0,0.0
10161,0.000278,8.1e-05,0.99964
10162,1.0,0.0,0.0
10163,1.0,0.0,0.0
10164,0.000343,3.4e-05,0.999622
10165,0.000255,3e-05,0.999715
10166,0.000255,3e-05,0.999715
10167,1.0,0.0,0.0
10168,1.0,0.0,0.0
10169,0.000255,3e-05,0.999715
10170,0.000197,1.3e-05,0.999791
10171,1.0,0.0,0.0
10172,0.999994,2e-06,4e-06
10173,1.0,0.0,0.0
10174,1.0,0.0,0.0
10175,0.999994,2e-06,4e-06
10176,0.999971,9e-06,2e-05
10177,0.999994,2e-06,4e-06
10178,0.000255,3e-05,0.999715
10179,0.999994,2e-06,4e-06
10180,1.0,0.0,0.0
10181,0.999994,2e-06,4e-06
10182,1.0,0.0,0.0
10183,1.0,0.0,0.0
10184,1.0,0.0,0.0
10185,0.999971,9e-06,2e-05
10186,0.999994,2e-06,4e-06
10187,0.999985,1e-06,1.4e-05
10188,1e-06,0.0,0.999999
10189,0.0,0.0,1.0
10190,1.0,0.0,0.0
10191,1.0,0.0,0.0
10192,1.0,0.0,0.0
10193,1.0,0.0,0.0
10194,0.0,0.0,1.0
10195,0.999994,2e-06,4e-06
10196,0.000343,3.4e-05,0.999622
10197,0.0,0.0,1.0
10198,1.0,0.0,0.0
10199,1.0,0.0,0.0
10200,1.0,0.0,0.0
10201,1.0,0.0,0.0
10202,0.000257,2.3e-05,0.99972
10203,0.000343,3.4e-05,0.999622
10204,0.999977,5e-06,1.8e-05
10205,1.0,0.0,0.0
10206,0.000343,3.4e-05,0.999622
10207,0.999994,2e-06,4e-06
10208,0.999922,1.4e-05,6.4e-05
10209,0.001033,2e-05,0.998947
10210,0.999977,5e-06,1.8e-05
10211,0.0,0.0,1.0
10212,0.000255,3e-05,0.999715
10213,1.0,0.0,0.0
10214,0.999971,9e-06,2e-05
10215,0.999994,2e-06,4e-06
10216,0.999994,2e-06,4e-06
10217,1.0,0.0,0.0
10218,0.000535,0.000105,0.99936
10219,0.000343,3.4e-05,0.999622
10220,0.999971,9e-06,2e-05
10221,0.999994,2e-06,4e-06
10222,1.0,0.0,0.0
10223,0.999971,9e-06,2e-05
10224,0.999994,2e-06,4e-06
10225,0.999971,9e-06,2e-05
10226,1.0,0.0,0.0
10227,0.999971,9e-06,2e-05
10228,1.0,0.0,0.0
10229,0.000278,8.1e-05,0.99964
10230,0.999977,5e-06,1.8e-05
10231,1e-06,0.0,0.999999
10232,0.999971,9e-06,2e-05
10233,1.0,0.0,0.0
10234,1.0,0.0,0.0
10235,1.0,0.0,0.0
10236,1.0,0.0,0.0
10237,0.999994,2e-06,4e-06
10238,0.999971,9e-06,2e-05
10239,0.0,0.0,1.0
10240,1.0,0.0,0.0
10241,0.999994,2e-06,4e-06
10242,1.0,0.0,0.0
10243,1.0,0.0,0.0
10244,1.0,0.0,0.0
10245,1.0,0.0,0.0
10246,0.000255,3e-05,0.999715
10247,0.999971,9e-06,2e-05
10248,0.999994,2e-06,4e-06
10249,0.000255,3e-05,0.999715
10250,1.0,0.0,0.0
10251,0.999971,9e-06,2e-05
10252,1.0,0.0,0.0
10253,0.999994,2e-06,4e-06
10254,0.000255,3e-05,0.999715
10255,1.0,0.0,0.0
10256,0.999994,2e-06,4e-06
10257,1.0,0.0,0.0
10258,1.0,0.0,0.0
10259,0.999994,2e-06,4e-06
10260,0.000343,3.4e-05,0.999622
10261,0.999922,1.4e-05,6.4e-05
10262,1.0,0.0,0.0
10263,0.999971,9e-06,2e-05
10264,1.0,0.0,0.0
10265,1.0,0.0,0.0
10266,0.999922,1.4e-05,6.4e-05
10267,0.999994,2e-06,4e-06
10268,0.999994,2e-06,4e-06
10269,1.0,0.0,0.0
10270,1.0,0.0,0.0
10271,0.0,0.0,1.0
10272,0.999994,2e-06,4e-06
10273,1.0,0.0,0.0
10274,1.0,0.0,0.0
10275,0.000535,0.000105,0.99936
10276,1.0,0.0,0.0
10277,1.0,0.0,0.0
10278,1e-06,0.0,0.999999
10279,0.999994,2e-06,4e-06
10280,1.0,0.0,0.0
10281,0.999971,9e-06,2e-05
10282,1.0,0.0,0.0
10283,1.0,0.0,0.0
10284,0.000255,3e-05,0.999715
10285,0.001033,2e-05,0.998947
10286,1.0,0.0,0.0
10287,0.000197,1.3e-05,0.999791
10288,1.0,0.0,0.0
10289,1.0,0.0,0.0
10290,0.999985,1e-06,1.4e-05
10291,1.0,0.0,0.0
10292,0.000343,3.4e-05,0.999622
10293,0.999977,5e-06,1.8e-05
10294,1.0,0.0,0.0
10295,0.999977,5e-06,1.8e-05
10296,0.999985,1e-06,1.4e-05
10297,1.0,0.0,0.0
10298,0.999994,2e-06,4e-06
10299,0.999994,2e-06,4e-06
10300,0.999971,9e-06,2e-05
10301,0.999971,9e-06,2e-05
10302,1e-06,0.0,0.999999
10303,0.999971,9e-06,2e-05
10304,0.999994,2e-06,4e-06
10305,0.999977,5e-06,1.8e-05
10306,1.0,0.0,0.0
10307,0.000343,3.4e-05,0.999622
10308,1.0,0.0,0.0
10309,1.0,0.0,0.0
10310,1.0,0.0,0.0
10311,1.0,0.0,0.0
10312,0.000343,3.4e-05,0.999622
10313,0.999994,2e-06,4e-06
10314,1.0,0.0,0.0
10315,0.999977,5e-06,1.8e-05
10316,0.999994,2e-06,4e-06
10317,0.000255,3e-05,0.999715
10318,0.999922,1.4e-05,6.4e-05
10319,1.0,0.0,0.0
10320,0.999971,9e-06,2e-05
10321,1.0,0.0,0.0
10322,0.000343,3.4e-05,0.999622
10323,0.999994,2e-06,4e-06
10324,1.0,0.0,0.0
10325,0.999971,9e-06,2e-05
10326,1.0,0.0,0.0
10327,0.999922,1.4e-05,6.4e-05
10328,0.0,0.0,1.0
10329,0.999994,2e-06,4e-06
10330,1.0,0.0,0.0
10331,0.999985,1e-06,1.4e-05
10332,1.0,0.0,0.0
10333,0.000343,3.4e-05,0.999622
10334,0.000255,3e-05,0.999715
10335,0.000255,3e-05,0.999715
10336,1.0,0.0,0.0
10337,1.0,0.0,0.0
10338,0.000343,3.4e-05,0.999622
10339,0.000343,3.4e-05,0.999622
10340,0.0,0.0,1.0
10341,1.0,0.0,0.0
10342,0.999971,9e-06,2e-05
10343,0.999971,9e-06,2e-05
10344,0.999994,2e-06,4e-06
10345,1.0,0.0,0.0
10346,0.000255,3e-05,0.999715
10347,1.0,0.0,0.0
10348,0.000343,3.4e-05,0.999622
10349,0.999971,9e-06,2e-05
10350,0.999977,5e-06,1.8e-05
10351,0.999971,9e-06,2e-05
10352,1.0,0.0,0.0
10353,1.0,0.0,0.0
10354,0.999994,2e-06,4e-06
10355,0.000343,3.4e-05,0.999622
10356,1.0,0.0,0.0
10357,1.0,0.0,0.0
10358,1.0,0.0,0.0
10359,1.0,0.0,0.0
10360,1.0,0.0,0.0
10361,0.001033,2e-05,0.998947
10362,1.0,0.0,0.0
10363,1.0,0.0,0.0
10364,0.999994,2e-06,4e-06
10365,0.000255,3e-05,0.999715
10366,0.999994,2e-06,4e-06
10367,1.0,0.0,0.0
10368,1.0,0.0,0.0
10369,1.0,0.0,0.0
10370,0.0,0.0,1.0
